Date,Value,Unit
16/01/2024 14:30,149.198,kWh
16/01/2024 15:00,153.8,kWh
16/01/2024 15:30,149,kWh
16/01/2024 16:00,142.2,kWh
16/01/2024 16:30,122.8,kWh
16/01/2024 17:00,120.8,kWh
16/01/2024 17:30,101.6,kWh
16/01/2024 18:00,102.8,kWh
16/01/2024 18:30,94.6,kWh
16/01/2024 19:00,86.4,kWh
16/01/2024 19:30,74.6,kWh
16/01/2024 20:00,69.8,kWh
16/01/2024 20:30,71.2,kWh
16/01/2024 21:00,70.8,kWh
16/01/2024 21:30,68.6,kWh
16/01/2024 22:00,67.8,kWh
16/01/2024 22:30,66.6,kWh
16/01/2024 23:00,67.4,kWh
16/01/2024 23:30,66.8,kWh
17/01/2024 00:00,70.4,kWh
17/01/2024 00:30,113,kWh
17/01/2024 01:00,107.2,kWh
17/01/2024 01:30,104.8,kWh
17/01/2024 02:00,105.6,kWh
17/01/2024 02:30,102.4,kWh
17/01/2024 03:00,104.2,kWh
17/01/2024 03:30,105.8,kWh
17/01/2024 04:00,112.2,kWh
17/01/2024 04:30,128.6,kWh
17/01/2024 05:00,123.4,kWh
17/01/2024 05:30,120.6,kWh
17/01/2024 06:00,127.8,kWh
17/01/2024 06:30,128,kWh
17/01/2024 07:00,133,kWh
17/01/2024 07:30,136.4,kWh
17/01/2024 08:00,153.2,kWh
17/01/2024 08:30,159.6,kWh
17/01/2024 09:00,161,kWh
17/01/2024 09:30,168,kWh
17/01/2024 10:00,163.6,kWh
17/01/2024 10:30,160.4,kWh
17/01/2024 11:00,156,kWh
17/01/2024 11:30,160.8,kWh
17/01/2024 12:00,159.8,kWh
17/01/2024 12:30,159,kWh
17/01/2024 13:00,160,kWh
17/01/2024 13:30,155,kWh
17/01/2024 14:00,143.6,kWh
17/01/2024 14:30,145,kWh
17/01/2024 15:00,152.2,kWh
17/01/2024 15:30,152.2,kWh
17/01/2024 16:00,147.2,kWh
17/01/2024 16:30,140.2,kWh
17/01/2024 17:00,141.6,kWh
17/01/2024 17:30,105.2,kWh
17/01/2024 18:00,91.4,kWh
17/01/2024 18:30,86.2,kWh
17/01/2024 19:00,84.598,kWh
17/01/2024 19:30,74.8,kWh
17/01/2024 20:00,69.6,kWh
17/01/2024 20:30,71.6,kWh
17/01/2024 21:00,68.4,kWh
17/01/2024 21:30,68.8,kWh
17/01/2024 22:00,66.8,kWh
17/01/2024 22:30,66.8,kWh
17/01/2024 23:00,68.2,kWh
17/01/2024 23:30,67.8,kWh
18/01/2024 00:00,70.4,kWh
18/01/2024 00:30,120.2,kWh
18/01/2024 01:00,115,kWh
18/01/2024 01:30,115.2,kWh
18/01/2024 02:00,113.6,kWh
18/01/2024 02:30,114.8,kWh
18/01/2024 03:00,113,kWh
18/01/2024 03:30,115.8,kWh
18/01/2024 04:00,126.4,kWh
18/01/2024 04:30,148.4,kWh
18/01/2024 05:00,143.4,kWh
18/01/2024 05:30,142,kWh
18/01/2024 06:00,139.6,kWh
18/01/2024 06:30,153.8,kWh
18/01/2024 07:00,164.6,kWh
18/01/2024 07:30,168.6,kWh
18/01/2024 08:00,172.8,kWh
18/01/2024 08:30,176.2,kWh
18/01/2024 09:00,189.4,kWh
18/01/2024 09:30,181.8,kWh
18/01/2024 10:00,182,kWh
18/01/2024 10:30,175.2,kWh
18/01/2024 11:00,174.6,kWh
18/01/2024 11:30,170.2,kWh
18/01/2024 12:00,167.6,kWh
18/01/2024 12:30,163.6,kWh
18/01/2024 13:00,160.2,kWh
18/01/2024 13:30,157.6,kWh
18/01/2024 14:00,158.6,kWh
18/01/2024 14:30,158.2,kWh
18/01/2024 15:00,159.8,kWh
18/01/2024 15:30,149.4,kWh
18/01/2024 16:00,151.2,kWh
18/01/2024 16:30,148.198,kWh
18/01/2024 17:00,150.198,kWh
18/01/2024 17:30,121.4,kWh
18/01/2024 18:00,95.2,kWh
18/01/2024 18:30,87,kWh
18/01/2024 19:00,85.2,kWh
18/01/2024 19:30,79.6,kWh
18/01/2024 20:00,76,kWh
18/01/2024 20:30,74.8,kWh
18/01/2024 21:00,77.2,kWh
18/01/2024 21:30,74.6,kWh
18/01/2024 22:00,74.8,kWh
18/01/2024 22:30,75.2,kWh
18/01/2024 23:00,76,kWh
18/01/2024 23:30,78,kWh
19/01/2024 00:00,79.6,kWh
19/01/2024 00:30,126.4,kWh
19/01/2024 01:00,120,kWh
19/01/2024 01:30,112.8,kWh
19/01/2024 02:00,115.2,kWh
19/01/2024 02:30,120.8,kWh
19/01/2024 03:00,120,kWh
19/01/2024 03:30,127.8,kWh
19/01/2024 04:00,137.4,kWh
19/01/2024 04:30,136.6,kWh
19/01/2024 05:00,139,kWh
19/01/2024 05:30,139.8,kWh
19/01/2024 06:00,138.8,kWh
19/01/2024 06:30,153.4,kWh
19/01/2024 07:00,160,kWh
19/01/2024 07:30,156.6,kWh
19/01/2024 08:00,168.6,kWh
19/01/2024 08:30,167.8,kWh
19/01/2024 09:00,175.2,kWh
19/01/2024 09:30,168,kWh
19/01/2024 10:00,164.4,kWh
19/01/2024 10:30,158,kWh
19/01/2024 11:00,157.4,kWh
19/01/2024 11:30,158,kWh
19/01/2024 12:00,153.6,kWh
19/01/2024 12:30,152.2,kWh
19/01/2024 13:00,152,kWh
19/01/2024 13:30,150.4,kWh
19/01/2024 14:00,150.4,kWh
19/01/2024 14:30,153.6,kWh
19/01/2024 15:00,148,kWh
19/01/2024 15:30,148.4,kWh
19/01/2024 16:00,145.6,kWh
19/01/2024 16:30,96.6,kWh
19/01/2024 17:00,85.4,kWh
19/01/2024 17:30,81.6,kWh
19/01/2024 18:00,78.8,kWh
19/01/2024 18:30,74.8,kWh
19/01/2024 19:00,71.2,kWh
19/01/2024 19:30,68.8,kWh
19/01/2024 20:00,70,kWh
19/01/2024 20:30,67.4,kWh
19/01/2024 21:00,68,kWh
19/01/2024 21:30,66,kWh
19/01/2024 22:00,64.4,kWh
19/01/2024 22:30,65.2,kWh
19/01/2024 23:00,64.2,kWh
19/01/2024 23:30,64.4,kWh
20/01/2024 00:00,66.4,kWh
20/01/2024 00:30,110.2,kWh
20/01/2024 01:00,105.4,kWh
20/01/2024 01:30,103.6,kWh
20/01/2024 02:00,100.2,kWh
20/01/2024 02:30,102.4,kWh
20/01/2024 03:00,103.2,kWh
20/01/2024 03:30,101.2,kWh
20/01/2024 04:00,98.8,kWh
20/01/2024 04:30,99.4,kWh
20/01/2024 05:00,101.4,kWh
20/01/2024 05:30,101.8,kWh
20/01/2024 06:00,96.8,kWh
20/01/2024 06:30,72.2,kWh
20/01/2024 07:00,72.2,kWh
20/01/2024 07:30,74.6,kWh
20/01/2024 08:00,76.4,kWh
20/01/2024 08:30,74.8,kWh
20/01/2024 09:00,74.4,kWh
20/01/2024 09:30,71.4,kWh
20/01/2024 10:00,72.4,kWh
20/01/2024 10:30,71.6,kWh
20/01/2024 11:00,72,kWh
20/01/2024 11:30,71.4,kWh
20/01/2024 12:00,71.8,kWh
20/01/2024 12:30,69.8,kWh
20/01/2024 13:00,69.8,kWh
20/01/2024 13:30,70.8,kWh
20/01/2024 14:00,71,kWh
20/01/2024 14:30,69.8,kWh
20/01/2024 15:00,70.4,kWh
20/01/2024 15:30,71.4,kWh
20/01/2024 16:00,71.8,kWh
20/01/2024 16:30,71.8,kWh
20/01/2024 17:00,72,kWh
20/01/2024 17:30,72.2,kWh
20/01/2024 18:00,71,kWh
20/01/2024 18:30,74.6,kWh
20/01/2024 19:00,73,kWh
20/01/2024 19:30,73.2,kWh
20/01/2024 20:00,72.8,kWh
20/01/2024 20:30,72.6,kWh
20/01/2024 21:00,72.6,kWh
20/01/2024 21:30,70.6,kWh
20/01/2024 22:00,68.6,kWh
20/01/2024 22:30,69.4,kWh
20/01/2024 23:00,69.6,kWh
20/01/2024 23:30,70,kWh
21/01/2024 00:00,73.2,kWh
21/01/2024 00:30,113.8,kWh
21/01/2024 01:00,106.8,kWh
21/01/2024 01:30,104.2,kWh
21/01/2024 02:00,100.4,kWh
21/01/2024 02:30,104,kWh
21/01/2024 03:00,99.4,kWh
21/01/2024 03:30,102.6,kWh
21/01/2024 04:00,96,kWh
21/01/2024 04:30,94.4,kWh
21/01/2024 05:00,94.6,kWh
21/01/2024 05:30,94,kWh
21/01/2024 06:00,89,kWh
21/01/2024 06:30,69.6,kWh
21/01/2024 07:00,71.6,kWh
21/01/2024 07:30,73,kWh
21/01/2024 08:00,74.8,kWh
21/01/2024 08:30,72.8,kWh
21/01/2024 09:00,72.6,kWh
21/01/2024 09:30,71.2,kWh
21/01/2024 10:00,69.4,kWh
21/01/2024 10:30,69.2,kWh
21/01/2024 11:00,70.6,kWh
21/01/2024 11:30,71,kWh
21/01/2024 12:00,69.4,kWh
21/01/2024 12:30,69.6,kWh
21/01/2024 13:00,71.2,kWh
21/01/2024 13:30,69.4,kWh
21/01/2024 14:00,70.4,kWh
21/01/2024 14:30,70.2,kWh
21/01/2024 15:00,71,kWh
21/01/2024 15:30,68,kWh
21/01/2024 16:00,69.2,kWh
21/01/2024 16:30,71.6,kWh
21/01/2024 17:00,71.4,kWh
21/01/2024 17:30,74,kWh
21/01/2024 18:00,74.4,kWh
21/01/2024 18:30,72.8,kWh
21/01/2024 19:00,72.4,kWh
21/01/2024 19:30,74.2,kWh
21/01/2024 20:00,75.2,kWh
21/01/2024 20:30,72.6,kWh
21/01/2024 21:00,74.8,kWh
21/01/2024 21:30,70.6,kWh
21/01/2024 22:00,69.6,kWh
21/01/2024 22:30,68.8,kWh
21/01/2024 23:00,68,kWh
21/01/2024 23:30,69.4,kWh
22/01/2024 00:00,73.4,kWh
22/01/2024 00:30,95,kWh
22/01/2024 01:00,90.2,kWh
22/01/2024 01:30,91,kWh
22/01/2024 02:00,96,kWh
22/01/2024 02:30,96.6,kWh
22/01/2024 03:00,101.4,kWh
22/01/2024 03:30,109.2,kWh
22/01/2024 04:00,118.6,kWh
22/01/2024 04:30,128.8,kWh
22/01/2024 05:00,120.6,kWh
22/01/2024 05:30,123.8,kWh
22/01/2024 06:00,119.4,kWh
22/01/2024 06:30,123.6,kWh
22/01/2024 07:00,121.2,kWh
22/01/2024 07:30,116.6,kWh
22/01/2024 08:00,140.6,kWh
22/01/2024 08:30,147.8,kWh
22/01/2024 09:00,148.4,kWh
22/01/2024 09:30,141,kWh
22/01/2024 10:00,136.8,kWh
22/01/2024 10:30,135.6,kWh
22/01/2024 11:00,136.8,kWh
22/01/2024 11:30,141.2,kWh
22/01/2024 12:00,137.8,kWh
22/01/2024 12:30,138.4,kWh
22/01/2024 13:00,135.4,kWh
22/01/2024 13:30,134.4,kWh
22/01/2024 14:00,138.2,kWh
22/01/2024 14:30,144,kWh
22/01/2024 15:00,143.2,kWh
22/01/2024 15:30,138.8,kWh
22/01/2024 16:00,131.6,kWh
22/01/2024 16:30,134.8,kWh
22/01/2024 17:00,133.8,kWh
22/01/2024 17:30,107,kWh
22/01/2024 18:00,104.2,kWh
22/01/2024 18:30,89.8,kWh
22/01/2024 19:00,78,kWh
22/01/2024 19:30,74.6,kWh
22/01/2024 20:00,75,kWh
22/01/2024 20:30,69,kWh
22/01/2024 21:00,71,kWh
22/01/2024 21:30,67,kWh
22/01/2024 22:00,65.8,kWh
22/01/2024 22:30,66.6,kWh
22/01/2024 23:00,65.8,kWh
22/01/2024 23:30,65.4,kWh
23/01/2024 00:00,68.4,kWh
23/01/2024 00:30,97.6,kWh
23/01/2024 01:00,93.2,kWh
23/01/2024 01:30,93.2,kWh
23/01/2024 02:00,92.2,kWh
23/01/2024 02:30,97,kWh
23/01/2024 03:00,109.2,kWh
23/01/2024 03:30,113,kWh
23/01/2024 04:00,125.2,kWh
23/01/2024 04:30,132,kWh
23/01/2024 05:00,129,kWh
23/01/2024 05:30,130.6,kWh
23/01/2024 06:00,127.4,kWh
23/01/2024 06:30,139.8,kWh
23/01/2024 07:00,139.4,kWh
23/01/2024 07:30,145.8,kWh
23/01/2024 08:00,144.8,kWh
23/01/2024 08:30,146.6,kWh
23/01/2024 09:00,156.8,kWh
23/01/2024 09:30,159.2,kWh
23/01/2024 10:00,151,kWh
23/01/2024 10:30,147.8,kWh
23/01/2024 11:00,149.6,kWh
23/01/2024 11:30,149,kWh
23/01/2024 12:00,147.8,kWh
23/01/2024 12:30,146.8,kWh
23/01/2024 13:00,147,kWh
23/01/2024 13:30,148.6,kWh
23/01/2024 14:00,148.4,kWh
23/01/2024 14:30,140.6,kWh
23/01/2024 15:00,142.8,kWh
23/01/2024 15:30,144.4,kWh
23/01/2024 16:00,143.8,kWh
23/01/2024 16:30,142,kWh
23/01/2024 17:00,133.2,kWh
23/01/2024 17:30,118.4,kWh
23/01/2024 18:00,104.4,kWh
23/01/2024 18:30,97.2,kWh
23/01/2024 19:00,85.8,kWh
23/01/2024 19:30,79.4,kWh
23/01/2024 20:00,74.6,kWh
23/01/2024 20:30,70.8,kWh
23/01/2024 21:00,72,kWh
23/01/2024 21:30,70.2,kWh
23/01/2024 22:00,68.8,kWh
23/01/2024 22:30,66.6,kWh
23/01/2024 23:00,68.2,kWh
23/01/2024 23:30,67.4,kWh
24/01/2024 00:00,69.4,kWh
24/01/2024 00:30,85.4,kWh
24/01/2024 01:00,85,kWh
24/01/2024 01:30,82.6,kWh
24/01/2024 02:00,82.4,kWh
24/01/2024 02:30,83.8,kWh
24/01/2024 03:00,93.8,kWh
24/01/2024 03:30,102.2,kWh
24/01/2024 04:00,113.2,kWh
24/01/2024 04:30,121.2,kWh
24/01/2024 05:00,115,kWh
24/01/2024 05:30,115.2,kWh
24/01/2024 06:00,112.6,kWh
24/01/2024 06:30,130,kWh
24/01/2024 07:00,117.8,kWh
24/01/2024 07:30,123.6,kWh
24/01/2024 08:00,131.2,kWh
24/01/2024 08:30,134.4,kWh
24/01/2024 09:00,137,kWh
24/01/2024 09:30,145.4,kWh
24/01/2024 10:00,144.6,kWh
24/01/2024 10:30,143.4,kWh
24/01/2024 11:00,143.4,kWh
24/01/2024 11:30,141.6,kWh
24/01/2024 12:00,140.4,kWh
24/01/2024 12:30,136.4,kWh
24/01/2024 13:00,137.6,kWh
24/01/2024 13:30,125.8,kWh
24/01/2024 14:00,136.4,kWh
24/01/2024 14:30,140.4,kWh
24/01/2024 15:00,139,kWh
24/01/2024 15:30,143.4,kWh
24/01/2024 16:00,144.2,kWh
24/01/2024 16:30,142.6,kWh
24/01/2024 17:00,135.4,kWh
24/01/2024 17:30,117.6,kWh
24/01/2024 18:00,102.4,kWh
24/01/2024 18:30,90,kWh
24/01/2024 19:00,89.2,kWh
24/01/2024 19:30,82.4,kWh
24/01/2024 20:00,71.6,kWh
24/01/2024 20:30,70.2,kWh
24/01/2024 21:00,68.4,kWh
24/01/2024 21:30,66.8,kWh
24/01/2024 22:00,64.8,kWh
24/01/2024 22:30,64.8,kWh
24/01/2024 23:00,65.8,kWh
24/01/2024 23:30,65.4,kWh
25/01/2024 00:00,67.6,kWh
25/01/2024 00:30,91.6,kWh
25/01/2024 01:00,89.8,kWh
25/01/2024 01:30,87.4,kWh
25/01/2024 02:00,86,kWh
25/01/2024 02:30,92.8,kWh
25/01/2024 03:00,99.2,kWh
25/01/2024 03:30,108.2,kWh
25/01/2024 04:00,120.8,kWh
25/01/2024 04:30,129.8,kWh
25/01/2024 05:00,120.6,kWh
25/01/2024 05:30,122.8,kWh
25/01/2024 06:00,119,kWh
25/01/2024 06:30,124.6,kWh
25/01/2024 07:00,119,kWh
25/01/2024 07:30,124.2,kWh
25/01/2024 08:00,143,kWh
25/01/2024 08:30,145,kWh
25/01/2024 09:00,143.2,kWh
25/01/2024 09:30,150.198,kWh
25/01/2024 10:00,146.8,kWh
25/01/2024 10:30,143.2,kWh
25/01/2024 11:00,134.8,kWh
25/01/2024 11:30,140.2,kWh
25/01/2024 12:00,141.6,kWh
25/01/2024 12:30,134.6,kWh
25/01/2024 13:00,141.6,kWh
25/01/2024 13:30,141.2,kWh
25/01/2024 14:00,144.8,kWh
25/01/2024 14:30,143.4,kWh
25/01/2024 15:00,143.8,kWh
25/01/2024 15:30,143.6,kWh
25/01/2024 16:00,141.4,kWh
25/01/2024 16:30,142,kWh
25/01/2024 17:00,137.8,kWh
25/01/2024 17:30,115.8,kWh
25/01/2024 18:00,105.6,kWh
25/01/2024 18:30,89.4,kWh
25/01/2024 19:00,88,kWh
25/01/2024 19:30,81.4,kWh
25/01/2024 20:00,73.2,kWh
25/01/2024 20:30,72.6,kWh
25/01/2024 21:00,72.2,kWh
25/01/2024 21:30,68,kWh
25/01/2024 22:00,67.8,kWh
25/01/2024 22:30,67.4,kWh
25/01/2024 23:00,67.4,kWh
25/01/2024 23:30,67.4,kWh
26/01/2024 00:00,68.6,kWh
26/01/2024 00:30,76.4,kWh
26/01/2024 01:00,73.8,kWh
26/01/2024 01:30,75.4,kWh
26/01/2024 02:00,76,kWh
26/01/2024 02:30,76,kWh
26/01/2024 03:00,90.8,kWh
26/01/2024 03:30,100,kWh
26/01/2024 04:00,102.8,kWh
26/01/2024 04:30,117.2,kWh
26/01/2024 05:00,112.4,kWh
26/01/2024 05:30,112.4,kWh
26/01/2024 06:00,112,kWh
26/01/2024 06:30,113.4,kWh
26/01/2024 07:00,114.6,kWh
26/01/2024 07:30,116.2,kWh
26/01/2024 08:00,143,kWh
26/01/2024 08:30,143.6,kWh
26/01/2024 09:00,146.2,kWh
26/01/2024 09:30,144,kWh
26/01/2024 10:00,139.6,kWh
26/01/2024 10:30,127.2,kWh
26/01/2024 11:00,125.8,kWh
26/01/2024 11:30,129.4,kWh
26/01/2024 12:00,129,kWh
26/01/2024 12:30,131.4,kWh
26/01/2024 13:00,132.4,kWh
26/01/2024 13:30,130.6,kWh
26/01/2024 14:00,129.6,kWh
26/01/2024 14:30,119.6,kWh
26/01/2024 15:00,121.6,kWh
26/01/2024 15:30,125.4,kWh
26/01/2024 16:00,122,kWh
26/01/2024 16:30,101.2,kWh
26/01/2024 17:00,108.8,kWh
26/01/2024 17:30,89.4,kWh
26/01/2024 18:00,84.598,kWh
26/01/2024 18:30,81,kWh
26/01/2024 19:00,77.6,kWh
26/01/2024 19:30,74.6,kWh
26/01/2024 20:00,70.2,kWh
26/01/2024 20:30,73.8,kWh
26/01/2024 21:00,70.4,kWh
26/01/2024 21:30,67,kWh
26/01/2024 22:00,67,kWh
26/01/2024 22:30,67.6,kWh
26/01/2024 23:00,66.4,kWh
26/01/2024 23:30,66.8,kWh
27/01/2024 00:00,70.8,kWh
27/01/2024 00:30,94,kWh
27/01/2024 01:00,92.2,kWh
27/01/2024 01:30,88.4,kWh
27/01/2024 02:00,86.6,kWh
27/01/2024 02:30,88.8,kWh
27/01/2024 03:00,89.6,kWh
27/01/2024 03:30,89.4,kWh
27/01/2024 04:00,89.6,kWh
27/01/2024 04:30,92.6,kWh
27/01/2024 05:00,92.2,kWh
27/01/2024 05:30,92.4,kWh
27/01/2024 06:00,88.6,kWh
27/01/2024 06:30,69.6,kWh
27/01/2024 07:00,71.6,kWh
27/01/2024 07:30,72.2,kWh
27/01/2024 08:00,71.8,kWh
27/01/2024 08:30,71.6,kWh
27/01/2024 09:00,70.8,kWh
27/01/2024 09:30,69.6,kWh
27/01/2024 10:00,70,kWh
27/01/2024 10:30,68.8,kWh
27/01/2024 11:00,68.4,kWh
27/01/2024 11:30,68.2,kWh
27/01/2024 12:00,69.2,kWh
27/01/2024 12:30,68.6,kWh
27/01/2024 13:00,69.4,kWh
27/01/2024 13:30,68,kWh
27/01/2024 14:00,68.4,kWh
27/01/2024 14:30,69.2,kWh
27/01/2024 15:00,69,kWh
27/01/2024 15:30,66.6,kWh
27/01/2024 16:00,68.6,kWh
27/01/2024 16:30,67.4,kWh
27/01/2024 17:00,68.8,kWh
27/01/2024 17:30,71.6,kWh
27/01/2024 18:00,70.6,kWh
27/01/2024 18:30,71.6,kWh
27/01/2024 19:00,71.4,kWh
27/01/2024 19:30,70.6,kWh
27/01/2024 20:00,69.2,kWh
27/01/2024 20:30,72,kWh
27/01/2024 21:00,70.2,kWh
27/01/2024 21:30,68.4,kWh
27/01/2024 22:00,67.4,kWh
27/01/2024 22:30,66.6,kWh
27/01/2024 23:00,68,kWh
27/01/2024 23:30,66.8,kWh
28/01/2024 00:00,71.8,kWh
28/01/2024 00:30,107.2,kWh
28/01/2024 01:00,99.8,kWh
28/01/2024 01:30,99.4,kWh
28/01/2024 02:00,96.8,kWh
28/01/2024 02:30,96.6,kWh
28/01/2024 03:00,97.8,kWh
28/01/2024 03:30,97,kWh
28/01/2024 04:00,95.8,kWh
28/01/2024 04:30,94.6,kWh
28/01/2024 05:00,95,kWh
28/01/2024 05:30,97.6,kWh
28/01/2024 06:00,91,kWh
28/01/2024 06:30,69,kWh
28/01/2024 07:00,70.4,kWh
28/01/2024 07:30,71.2,kWh
28/01/2024 08:00,72,kWh
28/01/2024 08:30,70.6,kWh
28/01/2024 09:00,69.8,kWh
28/01/2024 09:30,68.8,kWh
28/01/2024 10:00,69.6,kWh
28/01/2024 10:30,68.6,kWh
28/01/2024 11:00,68.2,kWh
28/01/2024 11:30,68.6,kWh
28/01/2024 12:00,68.6,kWh
28/01/2024 12:30,68.6,kWh
28/01/2024 13:00,68.2,kWh
28/01/2024 13:30,66.6,kWh
28/01/2024 14:00,68.6,kWh
28/01/2024 14:30,68.8,kWh
28/01/2024 15:00,67,kWh
28/01/2024 15:30,67.2,kWh
28/01/2024 16:00,66.6,kWh
28/01/2024 16:30,68.8,kWh
28/01/2024 17:00,67.8,kWh
28/01/2024 17:30,70.6,kWh
28/01/2024 18:00,71.2,kWh
28/01/2024 18:30,71.2,kWh
28/01/2024 19:00,70.2,kWh
28/01/2024 19:30,69.8,kWh
28/01/2024 20:00,69.8,kWh
28/01/2024 20:30,71.4,kWh
28/01/2024 21:00,71,kWh
28/01/2024 21:30,66.8,kWh
28/01/2024 22:00,66.4,kWh
28/01/2024 22:30,66.8,kWh
28/01/2024 23:00,66.8,kWh
28/01/2024 23:30,66.2,kWh
29/01/2024 00:00,69.8,kWh
29/01/2024 00:30,94,kWh
29/01/2024 01:00,88.2,kWh
29/01/2024 01:30,89.4,kWh
29/01/2024 02:00,92,kWh
29/01/2024 02:30,93.6,kWh
29/01/2024 03:00,95,kWh
29/01/2024 03:30,105.4,kWh
29/01/2024 04:00,111.4,kWh
29/01/2024 04:30,118.8,kWh
29/01/2024 05:00,113.6,kWh
29/01/2024 05:30,109.8,kWh
29/01/2024 06:00,107.6,kWh
29/01/2024 06:30,128.6,kWh
29/01/2024 07:00,122,kWh
29/01/2024 07:30,117.2,kWh
29/01/2024 08:00,130.4,kWh
29/01/2024 08:30,131.6,kWh
29/01/2024 09:00,135.2,kWh
29/01/2024 09:30,141.2,kWh
29/01/2024 10:00,140.8,kWh
29/01/2024 10:30,139.2,kWh
29/01/2024 11:00,139,kWh
29/01/2024 11:30,139.8,kWh
29/01/2024 12:00,139.8,kWh
29/01/2024 12:30,140.2,kWh
29/01/2024 13:00,136.6,kWh
29/01/2024 13:30,139.8,kWh
29/01/2024 14:00,139.2,kWh
29/01/2024 14:30,136.4,kWh
29/01/2024 15:00,134,kWh
29/01/2024 15:30,135.8,kWh
29/01/2024 16:00,131.8,kWh
29/01/2024 16:30,133.8,kWh
29/01/2024 17:00,138.2,kWh
29/01/2024 17:30,115,kWh
29/01/2024 18:00,98.4,kWh
29/01/2024 18:30,83.2,kWh
29/01/2024 19:00,82,kWh
29/01/2024 19:30,76.2,kWh
29/01/2024 20:00,68.8,kWh
29/01/2024 20:30,72.2,kWh
29/01/2024 21:00,69.6,kWh
29/01/2024 21:30,66.2,kWh
29/01/2024 22:00,65.2,kWh
29/01/2024 22:30,64.8,kWh
29/01/2024 23:00,66,kWh
29/01/2024 23:30,65.8,kWh
30/01/2024 00:00,66.6,kWh
30/01/2024 00:30,78.6,kWh
30/01/2024 01:00,78.2,kWh
30/01/2024 01:30,76.2,kWh
30/01/2024 02:00,79.2,kWh
30/01/2024 02:30,83.6,kWh
30/01/2024 03:00,93.8,kWh
30/01/2024 03:30,99,kWh
30/01/2024 04:00,103.8,kWh
30/01/2024 04:30,111.8,kWh
30/01/2024 05:00,111.8,kWh
30/01/2024 05:30,110,kWh
30/01/2024 06:00,110.4,kWh
30/01/2024 06:30,125.8,kWh
30/01/2024 07:00,115.4,kWh
30/01/2024 07:30,122.8,kWh
30/01/2024 08:00,127.4,kWh
30/01/2024 08:30,130.8,kWh
30/01/2024 09:00,132.4,kWh
30/01/2024 09:30,147.6,kWh
30/01/2024 10:00,147.2,kWh
30/01/2024 10:30,143.2,kWh
30/01/2024 11:00,141.8,kWh
30/01/2024 11:30,142,kWh
30/01/2024 12:00,140.8,kWh
30/01/2024 12:30,144,kWh
30/01/2024 13:00,143.4,kWh
30/01/2024 13:30,142,kWh
30/01/2024 14:00,141.2,kWh
30/01/2024 14:30,137.2,kWh
30/01/2024 15:00,138.4,kWh
30/01/2024 15:30,140.8,kWh
30/01/2024 16:00,138,kWh
30/01/2024 16:30,141,kWh
30/01/2024 17:00,130.8,kWh
30/01/2024 17:30,118,kWh
30/01/2024 18:00,113.2,kWh
30/01/2024 18:30,100.4,kWh
30/01/2024 19:00,93.2,kWh
30/01/2024 19:30,82.2,kWh
30/01/2024 20:00,70.6,kWh
30/01/2024 20:30,73.2,kWh
30/01/2024 21:00,69.6,kWh
30/01/2024 21:30,66,kWh
30/01/2024 22:00,66.4,kWh
30/01/2024 22:30,66.2,kWh
30/01/2024 23:00,65.2,kWh
30/01/2024 23:30,66,kWh
31/01/2024 00:00,69.6,kWh
31/01/2024 00:30,102.8,kWh
31/01/2024 01:00,99.4,kWh
31/01/2024 01:30,99.4,kWh
31/01/2024 02:00,99.4,kWh
31/01/2024 02:30,97.6,kWh
31/01/2024 03:00,108,kWh
31/01/2024 03:30,115.8,kWh
31/01/2024 04:00,129,kWh
31/01/2024 04:30,146.8,kWh
31/01/2024 05:00,130.6,kWh
31/01/2024 05:30,134,kWh
31/01/2024 06:00,136.2,kWh
31/01/2024 06:30,146.6,kWh
31/01/2024 07:00,133.8,kWh
31/01/2024 07:30,142,kWh
31/01/2024 08:00,145.8,kWh
31/01/2024 08:30,144,kWh
31/01/2024 09:00,151.4,kWh
31/01/2024 09:30,163.2,kWh
31/01/2024 10:00,157.2,kWh
31/01/2024 10:30,156.4,kWh
31/01/2024 11:00,154.4,kWh
31/01/2024 11:30,153.2,kWh
31/01/2024 12:00,153.4,kWh
31/01/2024 12:30,151.2,kWh
31/01/2024 13:00,151.4,kWh
31/01/2024 13:30,148.198,kWh
31/01/2024 14:00,138.8,kWh
31/01/2024 14:30,146.4,kWh
31/01/2024 15:00,151.2,kWh
31/01/2024 15:30,138.4,kWh
31/01/2024 16:00,135.2,kWh
31/01/2024 16:30,134,kWh
31/01/2024 17:00,126.6,kWh
31/01/2024 17:30,94,kWh
31/01/2024 18:00,92.6,kWh
31/01/2024 18:30,94.2,kWh
31/01/2024 19:00,96.4,kWh
31/01/2024 19:30,84.8,kWh
31/01/2024 20:00,72.4,kWh
31/01/2024 20:30,73.4,kWh
31/01/2024 21:00,73.4,kWh
31/01/2024 21:30,70,kWh
31/01/2024 22:00,68.2,kWh
31/01/2024 22:30,68.4,kWh
31/01/2024 23:00,69,kWh
31/01/2024 23:30,68.4,kWh
01/02/2024 00:00,71.8,kWh
01/02/2024 00:30,90,kWh
01/02/2024 01:00,89,kWh
01/02/2024 01:30,88.6,kWh
01/02/2024 02:00,87,kWh
01/02/2024 02:30,93,kWh
01/02/2024 03:00,95.6,kWh
01/02/2024 03:30,108.2,kWh
01/02/2024 04:00,121,kWh
01/02/2024 04:30,133.8,kWh
01/02/2024 05:00,128.2,kWh
